1;134,66;7425
1031;2897,61;345
1032;2899,02;344
1033;2900,42;344
1034;2901,82;344
1035;2903,22;344
1036;2904,62;344
1037;2906,02;344
1038;2907,42;343
1039;2908,82;343
1040;2910,22;343
1041;2911,61;343
1042;2913,01;343
1043;2914,41;343
1044;2915,80;342
1045;2917,20;342
1046;2918,59;342
1047;2919,98;342
1048;2921,38;342
1049;2922,77;342
1050;2924,16;341
1051;2925,55;341
1052;2926,94;341
1053;2928,33;341
1054;2929,72;341
1055;2931,10;341
1056;2932,49;341
1057;2933,88;340
1058;2935,26;340
1059;2936,65;340
1060;2938,03;340
1061;2939,42;340
1062;2940,80;340
1063;2942,18;339
1064;2943,57;339
1065;2944,95;339
1066;2946,33;339
1067;2947,71;339
1068;2949,09;339
1069;2950,47;338
1070;2951,84;338
1071;2953,22;338
1072;2954,60;338
1073;2955,97;338
1074;2957,35;338
1075;2958,73;337
1076;2960,10;337
1077;2961,47;337
1078;2962,85;337
1079;2964,22;337
1080;2965,59;337
1081;2966,96;337
1082;2968,33;336
1083;2969,70;336
1084;2971,07;336
1085;2972,44;336
1086;2973,81;336
1087;2975,17;336
1088;2976,54;335
1089;2977,91;335
1090;2979,27;335
1091;2980,64;335
1092;2982,00;335
1093;2983,36;335
1094;2984,73;335
1095;2986,09;334
1096;2987,45;334
1097;2988,81;334
1098;2990,17;334
1099;2991,53;334
1100;2992,89;334
1101;2994,25;333
1102;2995,61;333
1103;2996,97;333
1104;2998,32;333
1105;2999,68;333
1106;3001,03;333
1107;3002,39;333
1108;3003,74;332
1109;3005,10;332
1110;3006,45;332
1111;3007,80;332
1112;3009,15;332
1113;3010,51;332
1114;3011,86;332
1115;3013,21;331
1116;3014,56;331
1117;3015,90;331
1118;3017,25;331
1119;3018,60;331
1120;3019,95;331
1121;3021,29;330
1122;3022,64;330
1123;3023,99;330
1124;3025,33;330
1125;3026,67;330
1126;3028,02;330
1127;3029,36;330
1128;3030,70;329
1129;3032,04;329
1130;3033,38;329
1131;3034,73;329
1132;3036,07;329
1133;3037,40;329
1134;3038,74;329
1135;3040,08;328
1136;3041,42;328
1137;3042,76;328
1138;3044,09;328
1139;3045,43;328
1140;3046,76;328
1141;3048,10;328
1142;3049,43;327
1143;3050,76;327
1144;3052,10;327
1145;3053,43;327
1146;3054,76;327
1147;3056,09;327
1148;3057,42;327
1149;3058,75;326
1150;3060,08;326
1151;3061,41;326
1152;3062,74;326
1153;3064,07;326
1154;3065,39;326
1155;3066,72;326
1156;3068,05;325
1157;3069,37;325
1158;3070,70;325
1159;3072,02;325
1160;3073,34;325
1161;3074,67;325
1162;3075,99;325
1163;3077,31;324
1164;3078,63;324
1165;3079,95;324
1166;3081,27;324
1167;3082,59;324
1168;3083,91;324
1169;3085,23;324
1170;3086,55;323
1171;3087,87;323
1172;3089,18;323
1173;3090,50;323
1174;3091,82;323
1175;3093,13;323
1176;3094,44;323
1177;3095,76;323
1178;3097,07;322
1179;3098,39;322
1180;3099,70;322
1181;3101,01;322
1182;3102,32;322
1183;3103,63;322
1184;3104,94;322
1185;3106,25;321
1186;3107,56;321
1187;3108,87;321
1188;3110,18;321
1189;3111,48;321
1190;3112,79;321
1191;3114,10;321
1192;3115,40;320
1193;3116,71;320
1194;3118,01;320
1195;3119,32;320
1196;3120,62;320
1197;3121,92;320
1198;3123,23;320
1199;3124,53;320
1200;3125,83;319
1201;3127,13;319
1202;3128,43;319
1203;3129,73;319
1204;3131,03;319
1205;3132,33;319
1206;3133,63;319
1207;3134,92;318
1208;3136,22;318
1209;3137,52;318
1210;3138,81;318
1211;3140,11;318
1212;3141,40;318
1213;3142,70;318
1214;3143,99;318
1215;3145,28;317
1216;3146,58;317
1217;3147,87;317
1218;3149,16;317
1219;3150,45;317
1220;3151,74;317
1221;3153,03;317
1222;3154,32;317
1223;3155,61;316
1224;3156,90;316
1225;3158,19;316
1226;3159,48;316
1227;3160,76;316
1228;3162,05;316
1229;3163,34;316
1230;3164,62;315
1231;3165,91;315
1232;3167,19;315
1233;3168,47;315
1234;3169,76;315
1235;3171,04;315
1236;3172,32;315
1237;3173,60;315
1238;3174,89;314
1239;3176,17;314
1240;3177,45;314
1241;3178,73;314
1242;3180,01;314
1243;3181,28;314
1244;3182,56;314
1245;3183,84;314
1246;3185,12;313
1247;3186,39;313
1248;3187,67;313
1249;3188,94;313
1250;3190,22;313
1251;3191,49;313
1252;3192,77;313
1253;3194,04;313
1254;3195,32;312
1255;3196,59;312
1256;3197,86;312
1257;3199,13;312
1258;3200,40;312
1259;3201,67;312
1260;3202,94;312
1261;3204,21;312
1262;3205,48;311
1263;3206,75;311
1264;3208,02;311
1265;3209,29;311
1266;3210,55;311
1267;3211,82;311
1268;3213,08;311
1269;3214,35;311
1270;3215,62;310
1271;3216,88;310
1272;3218,14;310
1273;3219,41;310
1274;3220,67;310
1275;3221,93;310
1276;3223,19;310
1277;3224,46;310
1278;3225,72;310
1279;3226,98;309
1280;3228,24;309
1281;3229,50;309
1282;3230,76;309
1283;3232,01;309
1284;3233,27;309
1285;3234,53;309
1286;3235,79;309
1287;3237,04;308
1288;3238,30;308
1289;3239,56;308
1290;3240,81;308
1291;3242,07;308
1292;3243,32;308
1293;3244,57;308
1294;3245,83;308
1295;3247,08;307
1296;3248,33;307
1297;3249,58;307
1298;3250,83;307
1299;3252,09;307
1300;3253,34;307
1301;3254,59;307
1302;3255,84;307
1303;3257,08;307
1304;3258,33;306
1305;3259,58;306
1306;3260,83;306
1307;3262,07;306
1308;3263,32;306
1309;3264,57;306
1310;3265,81;306
1311;3267,06;306
1312;3268,30;305
1313;3269,55;305
1314;3270,79;305
1315;3272,03;305
1316;3273,28;305
1317;3274,52;305
1318;3275,76;305
1319;3277,00;305
1320;3278,24;305
1321;3279,48;304
1322;3280,72;304
1323;3281,96;304
1324;3283,20;304
1325;3284,44;304
1326;3285,68;304
1327;3286,92;304
1328;3288,15;304
1329;3289,39;304
1330;3290,62;303
1331;3291,86;303
1332;3293,10;303
1333;3294,33;303
1334;3295,57;303
1335;3296,80;303
1336;3298,03;303
1337;3299,27;303
1338;3300,50;302
1339;3301,73;302
1340;3302,96;302
1341;3304,19;302
1342;3305,42;302
1343;3306,65;302
1344;3307,88;302
1345;3309,11;302
1346;3310,34;302
1347;3311,57;301
1348;3312,80;301
1349;3314,03;301
1350;3315,25;301
1351;3316,48;301
1352;3317,70;301
1353;3318,93;301
1354;3320,16;301
1355;3321,38;301
1356;3322,60;300
1357;3323,83;300
1358;3325,05;300
1359;3326,27;300
1360;3327,50;300
1361;3328,72;300
1362;3329,94;300
1363;3331,16;300
1364;3332,38;300
1365;3333,60;299
1366;3334,82;299
1367;3336,04;299
1368;3337,26;299
1369;3338,48;299
1370;3339,70;299
1371;3340,92;299
1372;3342,13;299
1373;3343,35;299
1374;3344,57;298
1375;3345,78;298
1376;3347,00;298
1377;3348,21;298
1378;3349,43;298
1379;3350,64;298
1380;3351,85;298
1381;3353,07;298
1382;3354,28;298
1383;3355,49;298
1384;3356,70;297
1385;3357,91;297
1386;3359,13;297
1387;3360,34;297
1388;3361,55;297
1389;3362,76;297
1390;3363,96;297
1391;3365,17;297
1392;3366,38;297
1393;3367,59;296
1394;3368,80;296
1395;3370,00;296
1396;3371,21;296
1397;3372,42;296
1398;3373,62;296
1399;3374,83;296
1400;3376,03;296
1401;3377,24;296
1402;3378,44;295
1403;3379,64;295
1404;3380,85;295
1405;3382,05;295
1406;3383,25;295
1407;3384,45;295
1408;3385,66;295
1409;3386,86;295
1410;3388,06;295
1411;3389,26;295
1412;3390,46;294
1413;3391,66;294
1414;3392,86;294
1415;3394,05;294
1416;3395,25;294
1417;3396,45;294
1418;3397,65;294
1419;3398,84;294
1420;3400,04;294
1421;3401,24;294
1422;3402,43;293
1423;3403,63;293
1424;3404,82;293
1425;3406,02;293
1426;3407,21;293
1427;3408,40;293
1428;3409,60;293
1429;3410,79;293
1430;3411,98;293
1431;3413,17;292
1432;3414,36;292
1433;3415,55;292
1434;3416,75;292
1435;3417,94;292
1436;3419,13;292
1437;3420,31;292
1438;3421,50;292
1439;3422,69;292
1440;3423,88;292
1441;3425,07;291
1442;3426,25;291
1443;3427,44;291
1444;3428,63;291
1445;3429,81;291
1446;3431,00;291
1447;3432,18;291
1448;3433,37;291
1449;3434,55;291
1450;3435,74;291
1451;3436,92;290
1452;3438,10;290
1453;3439,29;290
1454;3440,47;290
1455;3441,65;290
1456;3442,83;290
1457;3444,01;290
1458;3445,19;290
1459;3446,37;290
1460;3447,55;290
1461;3448,73;289
1462;3449,91;289
1463;3451,09;289
1464;3452,27;289
1465;3453,45;289
1466;3454,63;289
1467;3455,80;289
1468;3456,98;289
1469;3458,16;289
1470;3459,33;289
1471;3460,51;288
1472;3461,68;288
1473;3462,86;288
1474;3464,03;288
1475;3465,20;288
1476;3466,38;288
1477;3467,55;288
1478;3468,72;288
1479;3469,90;288
1480;3471,07;288
1481;3472,24;287
1482;3473,41;287
1483;3474,58;287
1484;3475,75;287
1485;3476,92;287
1486;3478,09;287
1487;3479,26;287
1488;3480,43;287
1489;3481,60;287
1490;3482,77;287
1491;3483,93;287
1492;3485,10;286
1493;3486,27;286
1494;3487,43;286
1495;3488,60;286
1496;3489,76;286
1497;3490,93;286
1498;3492,09;286
1499;3493,26;286
1500;3494,42;286
1501;3495,59;286
1502;3496,75;285
1503;3497,91;285
1504;3499,07;285
1505;3500,24;285
1506;3501,40;285
1507;3502,56;285
1508;3503,72;285
1509;3504,88;285
1510;3506,04;285
1511;3507,20;285
1512;3508,36;285
1513;3509,52;284
1514;3510,68;284
1515;3511,84;284
1516;3512,99;284
1517;3514,15;284
1518;3515,31;284
1519;3516,47;284
1520;3517,62;284
1521;3518,78;284
1522;3519,93;284
1523;3521,09;284
1524;3522,24;283
1525;3523,40;283
1526;3524,55;283
1527;3525,71;283
1528;3526,86;283
1529;3528,01;283
1530;3529,17;283
1531;3530,32;283
1532;3531,47;283
1533;3532,62;283
1534;3533,77;282
1535;3534,92;282
1536;3536,07;282
1537;3537,22;282
1538;3538,37;282
1539;3539,52;282
1540;3540,67;282
1541;3541,82;282
1542;3542,97;282
1543;3544,11;282
1544;3545,26;282
1545;3546,41;281
1546;3547,56;281
1547;3548,70;281
1548;3549,85;281
1549;3550,99;281
1550;3552,14;281
1551;3553,28;281
1552;3554,43;281
1553;3555,57;281
1554;3556,72;281
1555;3557,86;281
1556;3559,00;280
1557;3560,14;280
1558;3561,29;280
1559;3562,43;280
1560;3563,57;280
1561;3564,71;280
1562;3565,85;280
1563;3566,99;280
1564;3568,13;280
1565;3569,27;280
1566;3570,41;280
1567;3571,55;279
1568;3572,69;279
1569;3573,83;279
1570;3574,96;279
1571;3576,10;279
1572;3577,24;279
1573;3578,38;279
1574;3579,51;279
1575;3580,65;279
1576;3581,78;279
1577;3582,92;279
1578;3584,05;279
1579;3585,19;278
1580;3586,32;278
1581;3587,46;278
1582;3588,59;278
1583;3589,72;278
1584;3590,86;278
1585;3591,99;278
1586;3593,12;278
1587;3594,25;278
1588;3595,38;278
1589;3596,51;278
1590;3597,65;277
1591;3598,78;277
1592;3599,91;277
1593;3601,04;277
1594;3602,16;277
1595;3603,29;277
1596;3604,42;277
1597;3605,55;277
1598;3606,68;277
1599;3607,80;277
1600;3608,93;277
1601;3610,06;277
1602;3611,18;276
1603;3612,31;276
1604;3613,44;276
1605;3614,56;276
1606;3615,69;276
1607;3616,81;276
1608;3617,94;276
1609;3619,06;276
1610;3620,18;276
1611;3621,31;276
1612;3622,43;276
1613;3623,55;275
1614;3624,67;275
1615;3625,80;275
1616;3626,92;275
1617;3628,04;275
1618;3629,16;275
1619;3630,28;275
1620;3631,40;275
1621;3632,52;275
1622;3633,64;275
1623;3634,76;275
1624;3635,88;275
1625;3637,00;274
1626;3638,11;274
1627;3639,23;274
1628;3640,35;274
1629;3641,47;274
1630;3642,58;274
1631;3643,70;274
1632;3644,82;274
1633;3645,93;274
1634;3647,05;274
1635;3648,16;274
1636;3649,28;274
1637;3650,39;273
1638;3651,50;273
1639;3652,62;273
1640;3653,73;273
1641;3654,84;273
1642;3655,96;273
1643;3657,07;273
1644;3658,18;273
1645;3659,29;273
1646;3660,40;273
1647;3661,51;273
1648;3662,62;273
1649;3663,74;272
1650;3664,85;272
1651;3665,95;272
1652;3667,06;272
1653;3668,17;272
1654;3669,28;272
1655;3670,39;272
1656;3671,50;272
1657;3672,60;272
1658;3673,71;272
1659;3674,82;272
1660;3675,93;272
1661;3677,03;271
1662;3678,14;271
1663;3679,24;271
1664;3680,35;271
1665;3681,45;271
1666;3682,56;271
1667;3683,66;271
1668;3684,77;271
1669;3685,87;271
1670;3686,97;271
1671;3688,08;271
1672;3689,18;271
1673;3690,28;270
1674;3691,38;270
1675;3692,48;270
1676;3693,58;270
1677;3694,69;270
1678;3695,79;270
1679;3696,89;270
1680;3697,99;270
1681;3699,09;270
1682;3700,19;270
1683;3701,28;270
1684;3702,38;270
1685;3703,48;270
1686;3704,58;269
1687;3705,68;269
1688;3706,77;269
1689;3707,87;269
1690;3708,97;269
1691;3710,06;269
1692;3711,16;269
1693;3712,26;269
1694;3713,35;269
1695;3714,45;269
1696;3715,54;269
1697;3716,64;269
1698;3717,73;268
1699;3718,82;268
1700;3719,92;268
1701;3721,01;268
1702;3722,10;268
1703;3723,20;268
1704;3724,29;268
1705;3725,38;268
1706;3726,47;268
1707;3727,56;268
1708;3728,65;268
1709;3729,74;268
1710;3730,84;268
1711;3731,92;267
1712;3733,01;267
1713;3734,10;267
1714;3735,19;267
1715;3736,28;267
1716;3737,37;267
1717;3738,46;267
1718;3739,55;267
1719;3740,63;267
1720;3741,72;267
1721;3742,81;267
1722;3743,89;267
1723;3744,98;267
1724;3746,07;266
1725;3747,15;266
1726;3748,24;266
1727;3749,32;266
1728;3750,41;266
1729;3751,49;266
1730;3752,57;266
1731;3753,66;266
1732;3754,74;266
1733;3755,82;266
1734;3756,91;266
1735;3757,99;266
1736;3759,07;266
1737;3760,15;265
1738;3761,23;265
1739;3762,31;265
1740;3763,40;265
1741;3764,48;265
1742;3765,56;265
1743;3766,64;265
1744;3767,72;265
1745;3768,80;265
1746;3769,87;265
1747;3770,95;265
1748;3772,03;265
1749;3773,11;265
1750;3774,19;264
1751;3775,26;264
1752;3776,34;264
1753;3777,42;264
1754;3778,49;264
1755;3779,57;264
1756;3780,65;264
1757;3781,72;264
1758;3782,80;264
1759;3783,87;264
1760;3784,95;264
1761;3786,02;264
1762;3787,10;264
1763;3788,17;263
1764;3789,24;263
1765;3790,32;263
1766;3791,39;263
1767;3792,46;263
1768;3793,53;263
1769;3794,61;263
1770;3795,68;263
1771;3796,75;263
1772;3797,82;263
1773;3798,89;263
1774;3799,96;263
1775;3801,03;263
1776;3802,10;263
1777;3803,17;262
1778;3804,24;262
1779;3805,31;262
1780;3806,38;262
1781;3807,44;262
1782;3808,51;262
1783;3809,58;262
1784;3810,65;262
1785;3811,72;262
1786;3812,78;262
1787;3813,85;262
1788;3814,91;262
1789;3815,98;262
1790;3817,05;261
1791;3818,11;261
1792;3819,18;261
1793;3820,24;261
1794;3821,31;261
1795;3822,37;261
1796;3823,43;261
1797;3824,50;261
1798;3825,56;261
1799;3826,62;261
1800;3827,69;261
1801;3828,75;261
1802;3829,81;261
1803;3830,87;261
1804;3831,93;260
1805;3833,00;260
1806;3834,06;260
1807;3835,12;260
1808;3836,18;260
1809;3837,24;260
1810;3838,30;260
1811;3839,36;260
1812;3840,42;260
1813;3841,47;260
1814;3842,53;260
1815;3843,59;260
1816;3844,65;260
1817;3845,71;260
1818;3846,76;259
1819;3847,82;259
1820;3848,88;259
1821;3849,94;259
1822;3850,99;259
1823;3852,05;259
1824;3853,10;259
1825;3854,16;259
1826;3855,21;259
1827;3856,27;259
1828;3857,32;259
1829;3858,38;259
1830;3859,43;259
1831;3860,48;259
1832;3861,54;258
1833;3862,59;258
1834;3863,64;258
1835;3864,70;258
1836;3865,75;258
1837;3866,80;258
1838;3867,85;258
1839;3868,90;258
1840;3869,95;258
1841;3871,01;258
1842;3872,06;258
1843;3873,11;258
1844;3874,16;258
1845;3875,21;258
1846;3876,25;257
1847;3877,30;257
1848;3878,35;257
1849;3879,40;257
1850;3880,45;257
1851;3881,50;257
1852;3882,54;257
1853;3883,59;257
1854;3884,64;257
1855;3885,69;257
1856;3886,73;257
1857;3887,78;257
1858;3888,82;257
1859;3889,87;257
1860;3890,92;257
1861;3891,96;256
1862;3893,01;256
1863;3894,05;256
1864;3895,09;256
1865;3896,14;256
1866;3897,18;256
1867;3898,23;256
1868;3899,27;256
1869;3900,31;256
1870;3901,35;256
1871;3902,40;256
1872;3903,44;256
1873;3904,48;256
1874;3905,52;256
1875;3906,56;255
1876;3907,60;255
1877;3908,65;255
1878;3909,69;255
1879;3910,73;255
1880;3911,77;255
1881;3912,80;255
1882;3913,84;255
1883;3914,88;255
1884;3915,92;255
1885;3916,96;255
1886;3918,00;255
1887;3919,04;255
1888;3920,07;255
1889;3921,11;255
1890;3922,15;254
1891;3923,18;254
1892;3924,22;254
1893;3925,26;254
1894;3926,29;254
1895;3927,33;254
1896;3928,36;254
1897;3929,40;254
1898;3930,43;254
1899;3931,47;254
1900;3932,50;254
1901;3933,54;254
1902;3934,57;254
1903;3935,60;254
1904;3936,64;254
1905;3937,67;253
1906;3938,70;253
1907;3939,74;253
1908;3940,77;253
1909;3941,80;253
1910;3942,83;253
1911;3943,86;253
1912;3944,89;253
1913;3945,93;253
1914;3946,96;253
1915;3947,99;253
1916;3949,02;253
1917;3950,05;253
1918;3951,08;253
1919;3952,10;253
1920;3953,13;252
1921;3954,16;252
1922;3955,19;252
1923;3956,22;252
1924;3957,25;252
1925;3958,27;252
1926;3959,30;252
1927;3960,33;252
1928;3961,36;252
1929;3962,38;252
1930;3963,41;252
1931;3964,43;252
1932;3965,46;252
1933;3966,49;252
1934;3967,51;252
1935;3968,54;251
1936;3969,56;251
1937;3970,58;251
1938;3971,61;251
1939;3972,63;251
1940;3973,66;251
1941;3974,68;251
1942;3975,70;251
1943;3976,73;251
1944;3977,75;251
1945;3978,77;251
1946;3979,79;251
1947;3980,81;251
1948;3981,84;251
1949;3982,86;251
1950;3983,88;251
1951;3984,90;250
1952;3985,92;250
1953;3986,94;250
1954;3987,96;250
1955;3988,98;250
1956;3990,00;250
1957;3991,02;250
1958;3992,04;250
1959;3993,05;250
1960;3994,07;250
1961;3995,09;250
1962;3996,11;250
1963;3997,13;250
1964;3998,14;250
1965;3999,16;250
1966;4000,18;249
1967;4001,19;249
1968;4002,21;249
1969;4003,23;249
1970;4004,24;249
1971;4005,26;249
1972;4006,27;249
1973;4007,29;249
1974;4008,30;249
1975;4009,32;249
1976;4010,33;249
1977;4011,35;249
1978;4012,36;249
1979;4013,37;249
1980;4014,39;249
1981;4015,40;249
1982;4016,41;248
1983;4017,42;248
1984;4018,44;248
1985;4019,45;248
1986;4020,46;248
1987;4021,47;248
1988;4022,48;248
1989;4023,49;248
1990;4024,51;248
1991;4025,52;248
1992;4026,53;248
1993;4027,54;248
1994;4028,55;248
1995;4029,55;248
1996;4030,56;248
1997;4031,57;248
1998;4032,58;247
1999;4033,59;247
2000;4034,60;247